track_id,name,artist,spotify_preview_url,spotify_id,tags,genre,year,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
TRVYJCY128F92DE225,Hey Stephen,Taylor Swift,https://p.scdn.co/mp3-preview/d6686997745fdd3b719b12674600951f35d1c0f7?cid=774b29d4f13844c495f206cafdad9c86,18kSJU5j2OsV8ZX0zmpsXg,"female_vocalists, country, love",Country,2008,254826,0.843,0.555,6,-7.359,1,0.0316,0.177,1.34e-06,0.0977,0.815,116.001,4
TRLUKKL128F4284EEA,A Woman's Worth,Alicia Keys,https://p.scdn.co/mp3-preview/bb15d5cf2715d19749ed96e6c9eaba5645469e7c?cid=774b29d4f13844c495f206cafdad9c86,02eDzlOm2oRVgzZft1xUvq,"female_vocalists, soul, rnb, 00s",,2007,301680,0.496,0.43,4,-7.423,0,0.277,0.373,0.0,0.0935,0.471,72.643,4
TRISTGF12903D0DC6F,Stronger Than Me,Amy Winehouse,https://p.scdn.co/mp3-preview/89234559bbd30a65a52788b11ac1d92359e94952?cid=774b29d4f13844c495f206cafdad9c86,1O92Kw6CTPxdp3jzdbUaEN,"female_vocalists, jazz, british, soul",,2003,211640,0.881,0.531,9,-4.71,0,0.0385,0.0509,0.000228,0.0753,0.789,91.434,4
TRDJHBO128F4240C0B,Potential Breakup Song,Aly & AJ,https://p.scdn.co/mp3-preview/3a58cdfe804bb568f88088c1fa38ef6ed6b9ca6f?cid=774b29d4f13844c495f206cafdad9c86,11dxtPJKR4E0wlSr0A0t47,"pop, female_vocalists, dance, pop_rock",Pop,2007,219773,0.572,0.89,6,-4.139,0,0.039,0.00082,0.00937,0.564,0.765,158.038,4
TRXLZRG128F42836AC,Because You Loved Me,Céline Dion,https://p.scdn.co/mp3-preview/131eab693697959b1b642c86fd3675789ac6302f?cid=774b29d4f13844c495f206cafdad9c86,0FOBmBRdyFmqhsxh5smHPm,"pop, female_vocalists, 90s, love",Pop,1996,273066,0.611,0.507,1,-7.975,1,0.0313,0.304,0.0,0.107,0.173,119.908,4
TRDLCNU128F93173BD,Satellite Mind,Metric,https://p.scdn.co/mp3-preview/e03d43f6f4f0449e4eabf020f6e479627fa933b9?cid=774b29d4f13844c495f206cafdad9c86,0OkjbthVrVNdzApaGJNPLR,"rock, indie, female_vocalists, indie_rock",Rock,2009,222960,0.487,0.938,6,-5.675,0,0.0626,0.000796,0.0373,0.305,0.813,156.994,4
TRAMFJR128F92C1DB1,He Wasn't Man Enough,Toni Braxton,https://p.scdn.co/mp3-preview/fed45e28b15231bc98e48d3ed96cf6194ac2f549?cid=774b29d4f13844c495f206cafdad9c86,00XWuEKV9WVmZyQzRJ7ZrY,"female_vocalists, dance, soul, 90s, rnb, 00s",RnB,2007,262092,0.735,0.919,11,-4.19,0,0.0406,0.0106,3.37e-05,0.329,0.78,88.013,4
TROEGNO128F92F4B79,In God's Hands,Nelly Furtado,https://p.scdn.co/mp3-preview/eb0d9e2d9ebc6b26cd52a9a67fa0350f6b931433?cid=774b29d4f13844c495f206cafdad9c86,04PNfCYc6V5PfmKgUzEhOj,"pop, female_vocalists, folk, singer_songwriter, love",Pop,2006,252346,0.468,0.26,9,-8.701,1,0.0329,0.855,0.0,0.073,0.175,155.832,3
TRPSFMW128F42AE12A,Not Ready To Make Nice,Dixie Chicks,https://p.scdn.co/mp3-preview/48dd6ee93b20f328eca9f4613ce31508d687504c?cid=774b29d4f13844c495f206cafdad9c86,08gZCvHWbohAmR7gAUczMm,"female_vocalists, country",Country,2010,238053,0.441,0.506,6,-6.136,1,0.0277,0.124,0.000179,0.106,0.268,83.771,4
TRZDPGI12903D003CA,Hush Hush,The Pussycat Dolls,https://p.scdn.co/mp3-preview/629fb6dfdccd89c9d740fadae702a09ceb3abdd5?cid=774b29d4f13844c495f206cafdad9c86,00WsmOpm6a1QgWisw5GL58,"pop, female_vocalists, dance, rnb",,2009,252253,0.644,0.792,10,-4.013,0,0.0667,0.0571,0.0,0.386,0.621,129.515,4
TRASUJG128F92D6316,I'm Still Breathing,Katy Perry,https://p.scdn.co/mp3-preview/4f735a90c0d426854062dc0363ff06c66f00a922?cid=774b29d4f13844c495f206cafdad9c86,0O7yz12uINSU1mCrV82dgR,"pop, female_vocalists, pop_rock",Pop,2008,228693,0.457,0.689,5,-5.408,1,0.0883,0.0679,0.0,0.114,0.669,179.783,4
TRBFDBZ128F427EDCD,Sunny Road,Emilíana Torrini,https://p.scdn.co/mp3-preview/d08c41fbd4a1b5a9b3f5dbdeffcbef592c719392?cid=774b29d4f13844c495f206cafdad9c86,11hyKK2qqkhVg97erGUF5M,"female_vocalists, folk, singer_songwriter, acoustic, indie_pop",Pop,2014,181933,0.608,0.159,7,-15.847,1,0.0401,0.907,0.00104,0.134,0.317,83.26,4
TRCQRWT128F92E494F,Desert Song,Edward Sharpe & The Magnetic Zeros,https://p.scdn.co/mp3-preview/03399a2c77aa864edf483a43f8de8b9960c4ca43?cid=774b29d4f13844c495f206cafdad9c86,3Azd3uB3lOVls6aXjF2q6o,"indie, female_vocalists, experimental, folk, psychedelic, american, male_vocalists, 00s",,2009,270266,0.48,0.722,7,-8.684,0,0.0356,0.664,0.259,0.366,0.324,118.879,4
TREJQHN128F92E0A4A,Last Day of Magic,The Kills,https://p.scdn.co/mp3-preview/6566f4e6ab5d64c652987cccbf102981b2392ba4?cid=774b29d4f13844c495f206cafdad9c86,0JAKbQmdRiSMEGTqe5uFqd,"rock, indie, female_vocalists, alternative_rock, indie_rock",Rock,2008,201386,0.629,0.896,1,-3.328,1,0.0716,0.0867,8.76e-05,0.289,0.735,147.927,4
TRWVCST128EF356B3D,Coin-Operated Boy,The Dresden Dolls,https://p.scdn.co/mp3-preview/43cd8c710ab724e9c7bfb4fa8ae222606b98a84d?cid=774b29d4f13844c495f206cafdad9c86,2OcJNw7K8cYs4FKoh8aEow,"alternative, female_vocalists, piano",Rock,2004,286413,0.631,0.455,7,-8.541,1,0.151,0.653,6.48e-05,0.048,0.543,134.772,4
TRYYPXL128E0791FB1,Your Star,Evanescence,https://p.scdn.co/mp3-preview/10f12bcde34ebe7351f98e4bf4d468b7f6b7cf22?cid=774b29d4f13844c495f206cafdad9c86,0ChrO5J79KM5RmEhmTYPHb,"rock, female_vocalists, metal, beautiful, gothic_metal, gothic, symphonic_metal",Rock,2006,283266,0.484,0.705,7,-7.474,0,0.038,0.153,0.00046,0.258,0.157,93.483,4
TRLQWKH128F93306F6,Whirring,The Joy Formidable,https://p.scdn.co/mp3-preview/c990055ff7be6b31eac50eade9a5237c9a9095e9?cid=774b29d4f13844c495f206cafdad9c86,13dt49xLGUhtS0xFUQAVJN,"alternative, indie, female_vocalists, indie_rock, british, 00s",Rock,2019,214666,0.503,0.881,6,-3.688,0,0.0364,0.00662,0.0828,0.122,0.153,145.071,3
TRCOFIC128F93173C1,Collect Call,Metric,https://p.scdn.co/mp3-preview/23ee1c244b3791cd3e9061260aab7bc90e9b70e1?cid=774b29d4f13844c495f206cafdad9c86,1sijAbo8HCEFIsD4NBpaxm,"indie, female_vocalists, indie_rock, mellow",Rock,2009,286320,0.586,0.563,3,-9.667,0,0.0469,0.711,0.738,0.108,0.14,129.05,4
TROIRNZ12903CE5D91,Window Seat,Erykah Badu,https://p.scdn.co/mp3-preview/80ad0c528ef8c75f53122eab793be99b3e8dada8?cid=774b29d4f13844c495f206cafdad9c86,0M5rCWWVh9SIqXdvNXl4cE,"female_vocalists, soul, chillout, rnb",RnB,2010,290146,0.624,0.542,0,-7.355,0,0.103,0.675,0.00159,0.075,0.53,82.044,4
TRRDYQW128F9302C5D,My Lover's Gone,Dido,https://p.scdn.co/mp3-preview/0e60e20b31b809956f4e48a70a8840adf2b7229d?cid=774b29d4f13844c495f206cafdad9c86,0DPGXilt8uQiDwVZ9ZJQbm,"pop, female_vocalists, singer_songwriter, british, chillout",Pop,1999,267906,0.675,0.452,0,-10.736,1,0.0272,0.0715,0.00377,0.316,0.292,104.996,4
TRCWYJA128F92F27D6,Baby I'm A Fool,Melody Gardot,https://p.scdn.co/mp3-preview/a972314318dd3acd67b021aaf9e0b112d10312c9?cid=774b29d4f13844c495f206cafdad9c86,0jKOQF8a4SjSxVZX40lAlx,"female_vocalists, jazz, blues, mellow, lounge",Jazz,2012,209613,0.487,0.235,10,-13.489,0,0.0406,0.929,0.01,0.157,0.239,112.817,4
TRGGNNH128F42599C3,Guns of Brixton,Nouvelle Vague,https://p.scdn.co/mp3-preview/bb29810b6e0697e8f2dcde11b8a81f5c68b213de?cid=774b29d4f13844c495f206cafdad9c86,04JzgTB30t4J48LNqZVbzc,"female_vocalists, jazz, chillout, new_wave, french, cover, lounge",,2004,246946,0.755,0.483,0,-9.776,1,0.0356,0.643,1.01e-05,0.0787,0.344,119.967,4
TRUWQQF128F9309966,The Boy Does Nothing,Alesha Dixon,https://p.scdn.co/mp3-preview/8fe069ecee85a6d7efe2f4a737a98367e425a4dc?cid=774b29d4f13844c495f206cafdad9c86,02EI0RYN6UwuIuxoAY64R0,"pop, female_vocalists, dance, british, rnb",Pop,2009,212013,0.563,0.973,3,-2.356,0,0.176,0.131,2.85e-05,0.0402,0.868,174.033,4
TRGMZNT128F92DE267,Tim McGraw,Taylor Swift,https://p.scdn.co/mp3-preview/0a61ccfab74cbd52571fd03c7b48fa09c1f33abe?cid=774b29d4f13844c495f206cafdad9c86,0boy2Iv10PJhYX458KPPtG,"female_vocalists, country, love",Country,2014,231904,0.547,0.445,0,-8.558,1,0.0254,0.525,0.0,0.126,0.419,151.949,4
TRRHBZV128F933DD94,Then He Kissed Me,The Crystals,https://p.scdn.co/mp3-preview/a5df211455f59d9859212a54786eaafff4b96158?cid=774b29d4f13844c495f206cafdad9c86,01P63qDk3PErCqPVGrGFzN,"female_vocalists, soul, 60s, oldies",,2007,151600,0.462,0.792,4,-8.703,1,0.0373,0.529,0.0183,0.3,0.59,134.216,4
TRPDNZQ128F92C1E98,Freakum Dress,Beyoncé,https://p.scdn.co/mp3-preview/7e5f6ea5553c6cb5545dcb082a9d48707f825360?cid=774b29d4f13844c495f206cafdad9c86,0Yrj80qqK8F4RHADXseliM,"pop, female_vocalists, dance, soul, hip_hop, rnb",RnB,2011,247600,0.64,0.777,4,-5.805,0,0.0435,4.2e-05,0.699,0.31,0.395,99.04,4
TRUPHMJ128F42980F7,Feelings Show,Colbie Caillat,https://p.scdn.co/mp3-preview/60b09b4b205eaf16ed247fb78b0ce8f92812170a?cid=774b29d4f13844c495f206cafdad9c86,0TwGhS5DnqCDO3OKncHrIb,"pop, female_vocalists, folk, singer_songwriter, acoustic, love, 00s, mellow",Pop,2007,188746,0.612,0.673,0,-5.067,1,0.053,0.0434,2.14e-05,0.0983,0.733,169.983,4
TRXZIMW128F92DE236,The Best Day,Taylor Swift,https://p.scdn.co/mp3-preview/094618d6410c1292123d2b6b51af6cab3743b66b?cid=774b29d4f13844c495f206cafdad9c86,0aT208oxVDxyiaB2JAXPv2,"female_vocalists, singer_songwriter, country, love",Country,2008,245346,0.669,0.451,1,-8.401,1,0.0291,0.671,1.27e-06,0.118,0.368,126.057,4
TRBPKZQ128F145850B,I Touch Myself,Divinyls,https://p.scdn.co/mp3-preview/37f42ab990f99d46c0741a913cd071e9fca18a42?cid=774b29d4f13844c495f206cafdad9c86,03hFqDqTOOHFIDxO7yX1BT,"rock, pop, female_vocalists, 80s, soundtrack, 90s, new_wave",Rock,2015,223066,0.468,0.924,5,-4.044,1,0.0658,0.0375,2.87e-05,0.341,0.648,109.349,4
TRNAKXB128F93501B8,This Is Not a Test,She & Him,https://p.scdn.co/mp3-preview/2c07983e9febfe209fc0c2618e08e40790a2fb65?cid=774b29d4f13844c495f206cafdad9c86,0cgo2kSLI8hQipgBowXDza,"indie, pop, female_vocalists, folk, acoustic, american, indie_pop, beautiful, 00s",,2008,210666,0.547,0.699,2,-4.816,1,0.0322,0.31,2.74e-06,0.064,0.597,122.747,4
TRGEKGQ128F1467E2A,Universe & U,KT Tunstall,https://p.scdn.co/mp3-preview/ae30e50baeb1680944f0e5c4afb8bf9df4c84389?cid=774b29d4f13844c495f206cafdad9c86,00b4fX1wQnsRnsUJ1XW0q3,"pop, female_vocalists, folk, indie_rock, singer_songwriter, british, acoustic, mellow",Pop,2005,241093,0.657,0.361,2,-6.183,1,0.0278,0.455,0.0,0.0927,0.233,130.062,4
TRQAOKJ128F93501BB,I Thought I Saw Your Face Today,She & Him,https://p.scdn.co/mp3-preview/2595b31d5b6cc0007fd5d55654aefa34d6d37ef6?cid=774b29d4f13844c495f206cafdad9c86,1mXevseGs7puLR4CxKKLPr,"indie, female_vocalists, folk, acoustic, piano, american, indie_pop, love, beautiful",,2008,170333,0.359,0.551,7,-7.631,1,0.0327,0.33,0.000837,0.298,0.526,158.355,4
TRWZJEM128F93501BF,I Was Made for You,She & Him,https://p.scdn.co/mp3-preview/e264a9cd01f3055429a7ad1ce24507400fbb86b9?cid=774b29d4f13844c495f206cafdad9c86,07NLq7udWxrL5pLZBVH1BW,"indie, pop, female_vocalists, folk, american, indie_pop, love",,2008,150933,0.538,0.735,0,-5.581,1,0.0337,0.0446,0.41,0.105,0.872,132.877,4
TRXRBYB128F93471D5,Heart of Chambers,Beach House,https://p.scdn.co/mp3-preview/7e68f9cddf8d3597709526ddea465d14b315d942?cid=774b29d4f13844c495f206cafdad9c86,0OJg49HsdAioiSRTY8giLS,"indie, female_vocalists, american, indie_pop, beautiful, 00s",Rock,2008,265173,0.425,0.418,6,-9.53,1,0.0316,0.513,0.841,0.0762,0.061,115.484,4
TRKIQGH12903CB5C2F,And the Boys,Angus & Julia Stone,https://p.scdn.co/mp3-preview/9e3226cf3a63dcbf19a47cd92ef5e450123853bd?cid=774b29d4f13844c495f206cafdad9c86,0o5xe7yZEFkhhRIOKQnQu5,"indie, female_vocalists, folk, singer_songwriter, acoustic",,2010,249893,0.787,0.417,5,-8.926,0,0.028,0.548,0.0231,0.131,0.549,99.904,4
TRHNPUA128F4298120,Down Boy,Yeah Yeah Yeahs,https://p.scdn.co/mp3-preview/4054c9ceeea90fecb6fb9011f7213abdbbc54217?cid=774b29d4f13844c495f206cafdad9c86,0afF5ZsEWpZOpaACIMeQOX,"alternative, indie, female_vocalists, alternative_rock, punk, indie_rock, post_punk, 00s",Rock,2007,235133,0.636,0.798,0,-5.775,1,0.034,0.161,0.119,0.0996,0.411,80.253,4
TRDEUPA128F4229A8D,Nobody Does It Better,Carly Simon,https://p.scdn.co/mp3-preview/e42387d91079c3b129edc3f2a9d27d92e6be3b25?cid=774b29d4f13844c495f206cafdad9c86,1CfmUSOJBrZwq5iOlTX548,"pop, female_vocalists, singer_songwriter, soundtrack, 70s, love",Rap,1983,212466,0.392,0.365,10,-14.613,1,0.0293,0.74,7.32e-06,0.233,0.374,135.464,4
TRVYYDA128F93501B9,Change Is Hard,She & Him,https://p.scdn.co/mp3-preview/bd5464cdde56055f53b5c6a9a2b1ce834b1db89f?cid=774b29d4f13844c495f206cafdad9c86,1RogUgMdfPbWQ4U6Z0kci1,"alternative, indie, female_vocalists, folk, singer_songwriter, acoustic, indie_pop, country, beautiful, 00s, mellow",,2008,183160,0.562,0.375,2,-8.48,1,0.0251,0.406,8.8e-05,0.0929,0.215,91.671,4
TRFFZHL12903CBE0A9,Blackberry Stone,Laura Marling,https://p.scdn.co/mp3-preview/e48fe12250b4d3f04bd9c328201f37d895798300?cid=774b29d4f13844c495f206cafdad9c86,0bZOn7hO3BPicHlAbPNPJS,"female_vocalists, folk, singer_songwriter, british, acoustic",Folk,2008,160049,0.451,0.187,0,-14.963,1,0.035,0.856,0.000189,0.116,0.286,95.982,4
TROIRNT128F92ED644,Smash Into You,Beyoncé,https://p.scdn.co/mp3-preview/4043f1520f3fbbfdf89695ea4ce57b5aba17f549?cid=774b29d4f13844c495f206cafdad9c86,37Sb6JgoMzbMoysUGYvuec,"pop, female_vocalists, soul, rnb, love, beautiful",,2008,271613,0.573,0.429,1,-8.974,1,0.027,0.192,1.01e-06,0.263,0.103,95.0,4
TRCRWHC128F92C260B,Gunpowder & Lead,Miranda Lambert,https://p.scdn.co/mp3-preview/7ab8d119d6e524e74bd244a6042490d9c7ffa8a8?cid=774b29d4f13844c495f206cafdad9c86,00mlk5Yx3Rxof3ei6Zozmx,"female_vocalists, country",Country,2009,188693,0.326,0.895,0,-3.068,1,0.109,0.127,0.0,0.341,0.381,187.94,4
TRTQRHY128F4241AFD,So I Thought,Flyleaf,https://p.scdn.co/mp3-preview/bc16d5e8f1beeaa214f8dc8d8e3172f5db240ee8?cid=774b29d4f13844c495f206cafdad9c86,1tWHds20HMLjczwO2CRBq0,"rock, alternative, female_vocalists, alternative_rock, hard_rock, emo, beautiful",Rock,2005,290733,0.311,0.804,2,-5.662,1,0.0477,0.00221,0.0,0.183,0.214,174.077,4
TRYRZFF128F933BBBB,I Never Told You,Colbie Caillat,https://p.scdn.co/mp3-preview/eecb5e9728c6493afca7400a411d9106551a3b3c?cid=774b29d4f13844c495f206cafdad9c86,0APq1pwGxJFTBw9mHwwnKx,"pop, female_vocalists, singer_songwriter, acoustic, love, beautiful, mellow",Pop,2009,235053,0.501,0.626,3,-5.195,1,0.029,0.172,0.0,0.13,0.374,144.203,4
TRTXHAT128F423D480,Soon We'll Be Found,Sia,https://p.scdn.co/mp3-preview/c58045f6db38b582dab1b15a39bc7b530ca568d5?cid=774b29d4f13844c495f206cafdad9c86,02kxfjlaQ6yYjTZAFfn2Kh,"female_vocalists, singer_songwriter, chillout, piano, trip_hop, beautiful, 00s, mellow",Pop,2012,258573,0.508,0.565,0,-5.55,0,0.0353,0.226,0.000601,0.486,0.359,129.868,3
TRQIBME128F93173C5,Stadium Love,Metric,https://p.scdn.co/mp3-preview/ebd1aa9beb275c7bf2b4ca8dc61eeea96bf71a38?cid=774b29d4f13844c495f206cafdad9c86,1BES2sFt0m02D38zKhZvyS,"rock, indie, female_vocalists, indie_rock, indie_pop",Rock,2009,253693,0.411,0.968,5,-3.407,1,0.113,0.0213,1.52e-06,0.358,0.0812,124.496,4
TRFKZHE128F149F632,Choux Pastry Heart,Corinne Bailey Rae,https://p.scdn.co/mp3-preview/5438f014cc0bd655d5b06757c831ae32e80c508f?cid=774b29d4f13844c495f206cafdad9c86,0cnN3KGE5sunaWjKn6kUeX,"female_vocalists, jazz, singer_songwriter, british, soul, chillout, love, mellow",,2006,236035,0.645,0.251,0,-11.782,1,0.0309,0.778,0.00271,0.165,0.204,127.913,4
TRAYVEL128F149F631,Call Me When You Get This,Corinne Bailey Rae,https://p.scdn.co/mp3-preview/bf156b10bb37ec1d18f71776a3cfcae3d771ff9f?cid=774b29d4f13844c495f206cafdad9c86,2KTPl195TxcS4zywV8p1EY,"female_vocalists, jazz, british, soul, chillout",RnB,2006,304866,0.581,0.663,6,-9.035,0,0.0502,0.0387,0.00415,0.362,0.294,102.905,4
TREJSGI128F9333A46,The Mystic's Dream,Loreena McKennitt,https://p.scdn.co/mp3-preview/69c6c4a4c8d1ec60229f62341c60f81e35d4fd96?cid=774b29d4f13844c495f206cafdad9c86,0HRarugfolEhJNxgIXxmpe,"female_vocalists, ambient, folk, new_age",,2003,461853,0.44,0.357,2,-12.232,1,0.0325,0.725,0.364,0.0909,0.11,111.013,4
TRMNXUT128F429BEFF,Seal Jubilee,Bat for Lashes,https://p.scdn.co/mp3-preview/426c63efbd8f5832708b952973c6f7948c9b5eb7?cid=774b29d4f13844c495f206cafdad9c86,0t45mb03hgFRolu2tSLJou,"indie, female_vocalists, folk, singer_songwriter, british, beautiful, mellow",,2006,284213,0.282,0.206,7,-13.993,1,0.0343,0.924,0.0027,0.115,0.0685,110.119,3
TRNQHGL128F4289D56,Rusted Wheel,Silversun Pickups,https://p.scdn.co/mp3-preview/a3887cceea96ffc034f4373a03390ced03e67a53?cid=774b29d4f13844c495f206cafdad9c86,1DszWEwOYRCMeSI88kJBNZ,"rock, alternative, indie, female_vocalists, indie_rock",Rock,2007,360840,0.347,0.79,11,-6.021,0,0.0631,0.0442,0.0723,0.119,0.307,192.589,4
TRIXXYP128C7196826,Video,India.Arie,https://p.scdn.co/mp3-preview/396dbb89e1c76ce3bb5b4df8b712b6fbd105524a?cid=774b29d4f13844c495f206cafdad9c86,06ubgoiQZkXhRBcJOQRF29,"female_vocalists, soul, rnb",,2002,246800,0.653,0.613,9,-8.727,0,0.253,0.123,1.38e-05,0.072,0.682,169.984,4
TRINJXN128F42494CC,Christine,Siouxsie and the Banshees,https://p.scdn.co/mp3-preview/111bffebe40167d3913fa2946023da46e5f6df9f?cid=774b29d4f13844c495f206cafdad9c86,0zMTHmqCJc250G0juL0FLc,"female_vocalists, 80s, new_wave, post_punk, gothic",Rock,2002,179213,0.692,0.596,7,-11.012,0,0.0714,0.157,8.6e-05,0.0807,0.437,74.848,4
TRVOWOG128E0783E33,White Houses,Vanessa Carlton,https://p.scdn.co/mp3-preview/1e49db5a493cb53136314095a96c6ed849acdf0e?cid=774b29d4f13844c495f206cafdad9c86,1nRu00JSzs5aoUtcwnhuSp,"pop, female_vocalists, singer_songwriter, piano",Pop,2004,224586,0.601,0.585,0,-7.839,1,0.0281,0.327,0.0,0.106,0.251,135.168,4
TRIITXF128F147EFD5,Anywhere Is,Enya,https://p.scdn.co/mp3-preview/e152ec374ecdd2b437701f38b71b4d19da301bb2?cid=774b29d4f13844c495f206cafdad9c86,2aE4e4QFbLfHtT8OZDgWJH,"female_vocalists, ambient, chillout, new_age",New Age,1995,238066,0.663,0.431,3,-11.781,1,0.0315,0.858,0.396,0.12,0.455,96.657,4
TRMNVLK128F930F4AF,The Sweetest Thing,Camera Obscura,https://p.scdn.co/mp3-preview/9957b14b91df75e63e9e999d26d5240e0a5fdc31?cid=774b29d4f13844c495f206cafdad9c86,0OS5jdecJI3xmAvlYJmPVJ,"female_vocalists, british, indie_pop, 00s",Rock,2009,264880,0.394,0.798,1,-4.957,1,0.0391,0.0492,1.99e-05,0.271,0.627,126.343,4
TRTRZRN128F93501C6,Sweet Darlin',She & Him,https://p.scdn.co/mp3-preview/bf964f480de5a6b70d2a2094d4a98fc98e5264c9?cid=774b29d4f13844c495f206cafdad9c86,175vKNCbT5dF2D1u9wB5Hs,"indie, pop, female_vocalists, american, indie_pop, beautiful, 00s",Pop,2008,162706,0.3,0.876,0,-5.825,1,0.0666,0.0219,2.65e-05,0.295,0.163,133.816,4
TRWCIAX128F42925BD,What Is It About Men,Amy Winehouse,https://p.scdn.co/mp3-preview/8645797016189eb788afbfc65155406b1a73a282?cid=774b29d4f13844c495f206cafdad9c86,0HffjFltKvymsjJzIx7v0G,"female_vocalists, jazz, soul, blues",,2003,209560,0.744,0.537,11,-7.042,0,0.0604,0.362,9.21e-06,0.176,0.469,76.41,4
TREYOJA128F4299262,You Picked Me,A Fine Frenzy,https://p.scdn.co/mp3-preview/e3f837c2c88b64df43d4575c8aab4a12b9c25817?cid=774b29d4f13844c495f206cafdad9c86,7CVSvz7dbVKLzFGYgD0x1c,"indie, female_vocalists, singer_songwriter, piano, indie_pop, love, beautiful, 00s, mellow",Pop,2007,263133,0.507,0.756,0,-3.407,1,0.0335,0.495,0.000517,0.199,0.315,118.605,1
TRCGAVX12903CFBC61,Rock Wit U (Awww Baby),Ashanti,https://p.scdn.co/mp3-preview/13d3fc74b0edf3e5de487a5d730a624e724d9d76?cid=774b29d4f13844c495f206cafdad9c86,0Fvwx6hiJJhKx32cMGzbBv,"female_vocalists, soul, rnb",RnB,2007,231986,0.711,0.813,0,-4.799,1,0.13,0.29,1.36e-05,0.0369,0.627,99.791,4
TRJCKDH128F428C725,One Fine Wire,Colbie Caillat,https://p.scdn.co/mp3-preview/ca1f85c46779c6f7ae79f905892a3ba04fddb71c?cid=774b29d4f13844c495f206cafdad9c86,02Rku3sO5BIbP9yj1xrnZ1,"pop, female_vocalists, singer_songwriter, love, mellow, chill",Pop,2007,216333,0.589,0.753,1,-5.328,1,0.0315,0.0954,0.0,0.323,0.524,115.944,4
TRFRGTX12903CF7AB1,Dreamlover,Mariah Carey,https://p.scdn.co/mp3-preview/ba2a62270ae31307f97a35aa768f1be4377e9317?cid=774b29d4f13844c495f206cafdad9c86,03yJ9FD6MOSdoiVrgqSfwH,"pop, female_vocalists, dance, 90s, rnb",,2001,234093,0.7,0.686,5,-6.904,1,0.0345,0.185,0.0,0.162,0.766,100.685,4
TRIZWXN128F423C6B4,Boadicea,Enya,https://p.scdn.co/mp3-preview/152746b9fcaf7807d481df85573387d343a2485e?cid=774b29d4f13844c495f206cafdad9c86,1HcbSDxnR6xluEmzeu1oRO,"female_vocalists, ambient, chillout, new_age",New Age,1987,212360,0.164,0.0253,8,-27.41,1,0.0443,0.977,0.000238,0.0912,0.143,66.424,5
TRRSKRE128F92CA523,Don't Turn Around,Ace of Base,https://p.scdn.co/mp3-preview/9c8401c8142bdd011e51f0211be2e2d4afcd5cff?cid=774b29d4f13844c495f206cafdad9c86,04FYYfQuSuZrt81Mlxs4zE,"pop, female_vocalists, dance, 90s, cover, swedish",Pop,1994,230186,0.745,0.769,4,-8.231,0,0.0737,0.00107,0.379,0.0572,0.751,95.614,4
TRLOHWT128F42598CF,Love Is Stronger Than Pride,Sade,https://p.scdn.co/mp3-preview/68ef74487a5e728047d7606aaa6763b2845ce152?cid=774b29d4f13844c495f206cafdad9c86,0oneCGouDqYCFwUgqV6EVZ,"female_vocalists, jazz, 80s, soul, chillout, love",RnB,1994,257839,0.594,0.333,4,-12.321,0,0.0291,0.813,0.000315,0.0836,0.309,87.5,4
TRKUKYN12903D13D6F,Skinny Genes,Eliza Doolittle,https://p.scdn.co/mp3-preview/6b13bb5e5328eac2b1719fdfe3ed79ef622993ac?cid=774b29d4f13844c495f206cafdad9c86,0BUpfmTzzi8FEwDj1t9mol,"pop, female_vocalists, indie_pop, mellow",Pop,2011,184560,0.78,0.88,6,-4.994,0,0.053,0.531,0.0003,0.288,0.961,133.482,4
TRDRTNQ128F93313A3,Ride the Lightning,Metallica,https://p.scdn.co/mp3-preview/e624eea0ccbea15f9fc1495d80bae4eb00536d93?cid=774b29d4f13844c495f206cafdad9c86,0k2aFgKEo2pNUmqOsm7OO8,"metal, 80s, heavy_metal, thrash_metal",,1984,397746,0.27,0.934,9,-11.683,1,0.102,0.0004,0.0771,0.252,0.263,148.327,4
TRNPEXS128F1460294,The Wicker Man,Iron Maiden,https://p.scdn.co/mp3-preview/647a53055a6f5d012ed238d87c3191df1ed5aff9?cid=774b29d4f13844c495f206cafdad9c86,0jkdNvQtBni4dgVURpmlcB,"metal, hard_rock, heavy_metal",,2011,275706,0.428,0.975,4,-4.835,0,0.177,0.00123,1.98e-06,0.0997,0.305,101.576,4
TRMJSHT128F422A802,Come Clarity,In Flames,https://p.scdn.co/mp3-preview/5811e575dd3e9cd75b244c935b43d36f2ed3afce?cid=774b29d4f13844c495f206cafdad9c86,0nqgGLFR00i0LpqEj9nlcU,"metal, death_metal, melodic_death_metal",Metal,2006,255712,0.37,0.928,10,-4.859,0,0.115,0.000941,0.346,0.145,0.0965,149.714,4
TRFUOFT128F4253DC8,Bye Bye Beautiful,Nightwish,https://p.scdn.co/mp3-preview/749938efe1a101d03abdd58b31242158db096b64?cid=774b29d4f13844c495f206cafdad9c86,06zT57qREdgVGXtyShKFr4,"metal, power_metal, gothic_metal, gothic, symphonic_metal",Metal,2008,259279,0.493,0.892,9,-5.124,1,0.0424,0.000108,0.0007,0.118,0.398,148.02,4
